Category,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,cluster,gwas,logPVal_enrichment
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0584849340852298,0.00872871259725635,1.66787697129409,0.248925966280351,0.00839865921893183,ADRNL-sex_homogeneous_changing,Astle_et_al_2016_Neutrophil_count,-2.07579004016386
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0727545533616278,0.0118291429030931,2.28623708131558,0.371718660834997,0.000554696170803884,COLON-sex_homogeneous_changing,Astle_et_al_2016_Neutrophil_count,-3.25594483214619
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0924436760874915,0.0134703855952355,3.19994107124337,0.466277867086157,1.08129697835565e-05,SPLEEN-sex_homogeneous_changing,Astle_et_al_2016_Neutrophil_count,-4.96605501062779
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.102065954828687,0.0118408254651471,2.47258468174071,0.286848280736009,3.20000144184793e-07,BAT-sex_homogeneous_changing,Astle_et_al_2016_Neutrophil_count,-6.49484982599683
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0143698041978762,0.00433244766328399,1.3818022909796,0.416608745967453,0.358926106723199,WAT-SC-sex_homogeneous_changing,Astle_et_al_2016_Neutrophil_count,-0.444994951827035
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0490236783336812,0.00942104622813623,2.43944290184169,0.468796000837002,0.00192939901250611,LUNG-sex_homogeneous_changing,Astle_et_al_2016_Neutrophil_count,-2.7145779480898
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0110714848013582,0.0047187946116826,2.28900500353691,0.975600352671704,0.186038304968117,SMLINT-sex_homogeneous_changing,Astle_et_al_2016_Neutrophil_count,-0.730397626085629
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00627024173629457,0.00238633248961009,0.897622726603299,0.341617814111851,0.763106459122969,LIVER-sex_homogeneous_changing,Astle_et_al_2016_Neutrophil_count,-0.117414870453423
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.136231757986968,0.016795504487469,3.16754818106582,0.390515181448767,1.12139455429967e-07,BLOOD-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-6.95024155724711
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.0101742824270321,0.0065704995002772,5.36872756116176,3.46709677176002,0.210346972761221,HIPPOC-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-0.677063733813647
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00101974848239629,0.000480502660958771,0.686569103633725,0.323509460345418,0.334235289792115,CORTEX-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-0.475947697611813
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0444124451544217,0.00782811151677753,1.85397614263407,0.32678074678218,0.00827719233287238,SKM-GN-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-2.0821169532058
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0669229492378323,0.00738117739888328,1.77094203443726,0.195323688931676,9.44580533953462e-05,SKM-VL-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-4.02476100866796
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0744146103623144,0.00831452052676246,2.09186790544475,0.233729351728276,4.27358094783148e-06,HEART-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-5.36920806545854
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0121755357690081,0.00379776329020839,1.22294064987185,0.381456651625054,0.558297758283698,KIDNEY-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-0.253134115955722
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0951559565293108,0.0122517319357559,2.71366345981366,0.349395649900821,2.19062492049965e-06,ADRNL-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-5.6594319761143
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0782768271158621,0.010149326305268,2.45976885969587,0.318932150323852,7.10848808187477e-06,COLON-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-5.14822276038452
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0757571329142866,0.0117466276641201,2.62233579744965,0.406609926193832,8.83964672258569e-05,SPLEEN-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-4.05356509126492
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0997513749302576,0.0131513820903548,2.41651314631907,0.318596989122478,1.23281417549918e-05,BAT-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-4.90910238053098
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0224452333805411,0.00295961224257331,2.15833663978437,0.284596708548297,5.09909043199501e-05,WAT-SC-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-4.29250728578343
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0443299306351153,0.0110439878946542,2.20587965453971,0.549554394802114,0.0275750044521569,LUNG-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-1.55948440876821
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0068655905675029,0.0031083166718213,1.41944566995405,0.642637599385343,0.512362469013556,SMLINT-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-0.290422690202282
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0136002319370256,0.00405170319304025,1.94695480448327,0.580025622692073,0.101510250123638,LIVER-sex_homogeneous_changing,Astle_et_al_2016_Platelet_count,-0.9934901021116
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.173847355023722,0.0202154652763851,4.0421549374792,0.470033281606322,9.00493444856861e-10,BLOOD-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-9.04551944428016
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.0028837175497524,0.00268494932902756,1.52166936577538,1.41678408934023,0.711425529624436,HIPPOC-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-0.147870554140288
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00159968960935789,0.000937261756153618,1.07702779670547,0.631033019319059,0.902709323573658,CORTEX-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-0.0444520719352051
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0453894167304742,0.00823837423411931,1.89475935075816,0.34390696641542,0.010551884134373,SKM-GN-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-1.97666998623336
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0897336915858107,0.0122899065366039,2.37456908496056,0.325220456253791,6.7464533447988e-05,SKM-VL-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-4.17092447866279
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0758580870918013,0.0128187648364072,2.13244545638493,0.360348090491432,0.00259238482000856,HEART-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-2.58630053027004
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0179036216199871,0.00483900293666245,1.79828362992773,0.486041313365209,0.0993798041992245,KIDNEY-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-1.00270186324837
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0828265882745828,0.0123128615739118,2.3620537725616,0.351138948706548,0.000164113648580784,ADRNL-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-3.78485529916122
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0851374502204297,0.0145275968633919,2.67535689120546,0.456514803773203,0.000318315347945494,COLON-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-3.49714242085955
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0806408288566172,0.0118677980066683,2.79138510278599,0.410804241826299,2.14939038044991e-05,SPLEEN-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-4.66768469913022
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0968619911846084,0.012707939097085,2.34651677974263,0.307854422179129,2.08060270662652e-05,BAT-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-4.68181084088031
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0201231838676718,0.00381271723440304,1.93504804848088,0.366631398508143,0.0118111520588556,WAT-SC-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-1.92770773927033
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0209131512414287,0.00430031441152835,1.04064892894817,0.213985808969439,0.849498110295828,LUNG-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-0.0708375828796998
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00835624947298892,0.0028801188455895,1.72763610280419,0.595458203359188,0.220076664286757,SMLINT-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-0.657426005192135
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0163370753399441,0.00523695258503967,2.33875035893436,0.749701184766996,0.0750306341380656,LIVER-sex_homogeneous_changing,Astle_et_al_2016_Red_blood_cell_count,-1.12476138299807
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.228769989337201,0.0247386678192379,5.31917061274963,0.575203046710406,3.64398724994486e-11,BLOOD-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-10.4384231512622
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.0104076897808901,0.00540846964392717,5.49189108670986,2.85392117324274,0.116925188835713,HIPPOC-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-0.932091920027611
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00579967752036578,0.00348815873963248,3.9047661901543,2.34848304316566,0.215122329025361,CORTEX-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-0.667314508863096
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.043306549078236,0.00788914238968404,1.8078110433167,0.329328451191144,0.0145719873351239,SKM-GN-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-1.83648121488608
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.101333869821133,0.0133457600801051,2.68153767313335,0.353160877943077,3.25285858942099e-06,SKM-VL-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-5.48773481626596
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0782116396139249,0.0102144577839299,2.19860613317727,0.28713845716169,5.82681608509877e-05,HEART-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-4.23456868956169
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.024643626610594,0.00677695213887737,2.47526624816563,0.680693680352459,0.0319810694751985,KIDNEY-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-1.49510701715604
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0999193662296964,0.0151995320279631,2.84950667257225,0.433461195441253,1.94648846815727e-05,ADRNL-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-4.71074816488725
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.112468719734567,0.0164593503698635,3.53421395176721,0.517218172763799,1.99584491866678e-06,COLON-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-5.69987320732913
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0638290782460595,0.00899579167656431,2.20944576918236,0.311389642564013,7.60449259600365e-05,SPLEEN-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-4.11892975861392
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.106797621991951,0.0133101600375083,2.5872110306209,0.322443442335884,2.55585857411602e-06,BAT-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-5.59246318110061
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0184115746345512,0.00373258675626965,1.77045947601185,0.358926041028159,0.0325120719841684,WAT-SC-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-1.48795535217054
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0352752080167794,0.00563268731652001,1.75531210085475,0.28028535515129,0.00572492480196787,LUNG-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-2.24223021349548
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00591415996928104,0.00338958673796541,1.22273949739255,0.70078956367021,0.75017259099272,SMLINT-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-0.124838807684728
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0102659978017143,0.00280263336742482,1.46963918228835,0.401213782616287,0.23529469896584,LIVER-sex_homogeneous_changing,Astle_et_al_2016_Reticulocyte_count,-0.628387857081596
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.10435192492101,0.0125615969884776,2.42630466536211,0.292071865474572,9.86723901207895e-07,BLOOD-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-6.00580435184534
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00634807702917823,0.00218410018091059,3.3497297083455,1.15249787114604,0.0409784146310986,HIPPOC-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-1.3874448475523
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00217801952928314,0.00117346396411628,1.46640170760808,0.790061584692506,0.554938133820282,CORTEX-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-0.255755430639636
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0385248983096489,0.00757829564071788,1.60820333388876,0.31635230329848,0.0540593182965428,SKM-GN-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-1.26712943518033
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0614643973430944,0.00956567682022252,1.62649563589026,0.25313079237694,0.0138054687299612,SKM-VL-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-1.85994884339779
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0568411423796193,0.00727175942229509,1.59786043189386,0.204416311226406,0.00339132753823646,HEART-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-2.46963026354564
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0228842549472386,0.00462436690172907,2.29855064680157,0.464482744031818,0.00591139453525359,KIDNEY-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-2.22831005422487
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0588559669812618,0.00877524780252383,1.67845811039536,0.250253060145362,0.00776103180159079,ADRNL-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-2.11008053699581
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0716815147607064,0.0116453721503832,2.25251794586965,0.365943853762533,0.000635938766891583,COLON-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-3.19658469957384
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0918186889215393,0.0133803295827926,3.17830711870088,0.463160575075229,1.18289522577969e-05,SPLEEN-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-4.92705372103637
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.10238512702244,0.0119114649873492,2.48031674360637,0.288559548717734,3.19067640817422e-07,BAT-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-6.49611723882449
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0142761766640501,0.00433759621280564,1.37279905482147,0.417103831177124,0.370926233101313,WAT-SC-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-0.430712450876667
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0488189187525144,0.00938333101689129,2.42925396205097,0.466919272947742,0.0019804068002756,LUNG-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-2.70324559106753
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.01128373143133,0.00475257343411379,2.33288652500454,0.982584049524098,0.174683723622874,SMLINT-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-0.757747559070191
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00652704986505051,0.00244688939975119,0.934386351108154,0.350286899145827,0.850631948723064,LIVER-sex_homogeneous_changing,Astle_et_al_2016_Sum_basophil_neutrophil_counts,-0.0702583097320825
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.127930387746841,0.0171584613482855,2.97453158498707,0.398954354232506,3.93809173052838e-06,BLOOD-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-5.40471417199721
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00777650598892539,0.00382119050034554,4.10347779626773,2.01635161032569,0.120230138295367,HIPPOC-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-0.919986653342209
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00151493911028525,0.00078294426278793,1.01996757530257,0.527135220083198,0.969805074365458,CORTEX-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-0.013315547831185
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.040999777682927,0.00700171370443491,1.71151598190894,0.292283167937308,0.0115333698871449,SKM-GN-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-1.93804377947369
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0688190045282614,0.0109851422925689,1.82111621312602,0.290693259363818,0.00360576839183026,SKM-VL-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-2.44300217261652
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0664596419541307,0.00952733569107974,1.86824591749259,0.267822779149578,0.00287822566792233,HEART-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-2.54087515810921
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0125306525364621,0.00327247311578162,1.25860944824014,0.328695219235365,0.427459347546398,KIDNEY-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-0.369105181463931
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.053619408409744,0.00777559489897312,1.52912160883516,0.221744896749132,0.0129476155480187,ADRNL-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-1.8878102045315
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.072016408618982,0.014230712296094,2.26304164124977,0.447185511306063,0.00633784245458637,COLON-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-2.19805856065758
